Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Gene type
ENSMUSG00000090002	ENSMUSG00000090002.4	ENSMUST00000160938	ENSMUST00000160938.4	lncRNA
ENSMUSG00000059908	ENSMUSG00000059908.10	ENSMUST00000032228	ENSMUST00000032228.9	protein_coding
ENSMUSG00000059908	ENSMUSG00000059908.10	ENSMUST00000148563	ENSMUST00000148563.5	protein_coding
ENSMUSG00000059908	ENSMUSG00000059908.10	ENSMUST00000204485	ENSMUST00000204485.2	protein_coding
ENSMUSG00000059908	ENSMUSG00000059908.10	ENSMUST00000204943	ENSMUST00000204943.2	protein_coding
ENSMUSG00000059908	ENSMUSG00000059908.10	ENSMUST00000204210	ENSMUST00000204210.2	protein_coding
ENSMUSG00000084217	ENSMUSG00000084217.3	ENSMUST00000121682	ENSMUST00000121682.3	transcribed_unitary_pseudogene
ENSMUSG00000086480	ENSMUSG00000086480.3	ENSMUST00000132564	ENSMUST00000132564.3	lncRNA
ENSMUSG00000086480	ENSMUSG00000086480.3	ENSMUST00000286303	ENSMUST00000286303.1	lncRNA
ENSMUSG00000086480	ENSMUSG00000086480.3	ENSMUST00000286304	ENSMUST00000286304.1	lncRNA
ENSMUSG00000085204	ENSMUSG00000085204.3	ENSMUST00000348099	ENSMUST00000348099.1	lncRNA
ENSMUSG00000085204	ENSMUSG00000085204.3	ENSMUST00000348098	ENSMUST00000348098.1	lncRNA
ENSMUSG00000085204	ENSMUSG00000085204.3	ENSMUST00000149252	ENSMUST00000149252.3	lncRNA
ENSMUSG00000085204	ENSMUSG00000085204.3	ENSMUST00000348100	ENSMUST00000348100.1	lncRNA
ENSMUSG00000085204	ENSMUSG00000085204.3	ENSMUST00000348101	ENSMUST00000348101.1	lncRNA
ENSMUSG00000085204	ENSMUSG00000085204.3	ENSMUST00000348102	ENSMUST00000348102.1	lncRNA
ENSMUSG00000085204	ENSMUSG00000085204.3	ENSMUST00000348103	ENSMUST00000348103.1	lncRNA
ENSMUSG00000085204	ENSMUSG00000085204.3	ENSMUST00000348105	ENSMUST00000348105.1	lncRNA
ENSMUSG00000085204	ENSMUSG00000085204.3	ENSMUST00000348104	ENSMUST00000348104.1	lncRNA
ENSMUSG00000085204	ENSMUSG00000085204.3	ENSMUST00000348106	ENSMUST00000348106.1	lncRNA
ENSMUSG00000085204	ENSMUSG00000085204.3	ENSMUST00000348107	ENSMUST00000348107.1	lncRNA
ENSMUSG00000085204	ENSMUSG00000085204.3	ENSMUST00000348108	ENSMUST00000348108.1	lncRNA
ENSMUSG00000085204	ENSMUSG00000085204.3	ENSMUST00000348109	ENSMUST00000348109.1	lncRNA
ENSMUSG00000085204	ENSMUSG00000085204.3	ENSMUST00000348110	ENSMUST00000348110.1	lncRNA
ENSMUSG00000085204	ENSMUSG00000085204.3	ENSMUST00000348111	ENSMUST00000348111.1	lncRNA
ENSMUSG00000085204	ENSMUSG00000085204.3	ENSMUST00000348112	ENSMUST00000348112.1	lncRNA
ENSMUSG00000085204	ENSMUSG00000085204.3	ENSMUST00000348113	ENSMUST00000348113.1	lncRNA
ENSMUSG00000085204	ENSMUSG00000085204.3	ENSMUST00000348114	ENSMUST00000348114.1	lncRNA
ENSMUSG00000085204	ENSMUSG00000085204.3	ENSMUST00000348115	ENSMUST00000348115.1	lncRNA
ENSMUSG00000085204	ENSMUSG00000085204.3	ENSMUST00000348116	ENSMUST00000348116.1	lncRNA
ENSMUSG00000085204	ENSMUSG00000085204.3	ENSMUST00000153958	ENSMUST00000153958.2	lncRNA
ENSMUSG00000086861	ENSMUSG00000086861.3	ENSMUST00000149661	ENSMUST00000149661.3	lncRNA
ENSMUSG00000077515	ENSMUSG00000077515.3	ENSMUST00000104327	ENSMUST00000104327.3	snoRNA
ENSMUSG00000077565	ENSMUSG00000077565.3	ENSMUST00000104377	ENSMUST00000104377.3	snoRNA
ENSMUSG00000077698	ENSMUSG00000077698.3	ENSMUST00000104510	ENSMUST00000104510.3	snoRNA
ENSMUSG00000081946	ENSMUSG00000081946.2	ENSMUST00000121305	ENSMUST00000121305.2	processed_pseudogene
ENSMUSG00000070594	ENSMUSG00000070594.11	ENSMUST00000111986	ENSMUST00000111986.8	protein_coding
ENSMUSG00000070594	ENSMUSG00000070594.11	ENSMUST00000111989	ENSMUST00000111989.9	protein_coding
ENSMUSG00000070594	ENSMUSG00000070594.11	ENSMUST00000027612	ENSMUST00000027612.11	protein_coding
ENSMUSG00000068329	ENSMUSG00000068329.13	ENSMUST00000113962	ENSMUST00000113962.8	protein_coding
ENSMUSG00000068329	ENSMUSG00000068329.13	ENSMUST00000089645	ENSMUST00000089645.13	protein_coding
ENSMUSG00000068329	ENSMUSG00000068329.13	ENSMUST00000113963	ENSMUST00000113963.8	protein_coding
ENSMUSG00000068329	ENSMUSG00000068329.13	ENSMUST00000122955	ENSMUST00000122955.8	protein_coding
ENSMUSG00000068329	ENSMUSG00000068329.13	ENSMUST00000154829	ENSMUST00000154829.8	protein_coding
ENSMUSG00000068329	ENSMUSG00000068329.13	ENSMUST00000132099	ENSMUST00000132099.8	protein_coding
ENSMUSG00000068329	ENSMUSG00000068329.13	ENSMUST00000134606	ENSMUST00000134606.8	protein_coding
ENSMUSG00000068329	ENSMUSG00000068329.13	ENSMUST00000144058	ENSMUST00000144058.4	protein_coding
ENSMUSG00000068329	ENSMUSG00000068329.13	ENSMUST00000150217	ENSMUST00000150217.2	protein_coding
ENSMUSG00000068329	ENSMUSG00000068329.13	ENSMUST00000204281	ENSMUST00000204281.2	protein_coding
ENSMUSG00000068329	ENSMUSG00000068329.13	ENSMUST00000203339	ENSMUST00000203339.2	protein_coding
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000126769	ENSMUST00000126769.9	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000133867	ENSMUST00000133867.8	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000171902	ENSMUST00000171902.4	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253824	ENSMUST00000253824.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253825	ENSMUST00000253825.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253826	ENSMUST00000253826.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253827	ENSMUST00000253827.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253828	ENSMUST00000253828.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253829	ENSMUST00000253829.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253830	ENSMUST00000253830.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253831	ENSMUST00000253831.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253832	ENSMUST00000253832.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253833	ENSMUST00000253833.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253834	ENSMUST00000253834.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253835	ENSMUST00000253835.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253836	ENSMUST00000253836.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253837	ENSMUST00000253837.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253838	ENSMUST00000253838.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253839	ENSMUST00000253839.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253840	ENSMUST00000253840.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253841	ENSMUST00000253841.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253842	ENSMUST00000253842.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253843	ENSMUST00000253843.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253844	ENSMUST00000253844.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253845	ENSMUST00000253845.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253846	ENSMUST00000253846.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253847	ENSMUST00000253847.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253848	ENSMUST00000253848.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253849	ENSMUST00000253849.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253850	ENSMUST00000253850.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253851	ENSMUST00000253851.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253852	ENSMUST00000253852.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253853	ENSMUST00000253853.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253854	ENSMUST00000253854.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253855	ENSMUST00000253855.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253856	ENSMUST00000253856.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253857	ENSMUST00000253857.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000253858	ENSMUST00000253858.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000146929	ENSMUST00000146929.3	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000243915	ENSMUST00000243915.2	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000254037	ENSMUST00000254037.1	lncRNA
ENSMUSG00000086008	ENSMUSG00000086008.10	ENSMUST00000254038	ENSMUST00000254038.1	lncRNA
ENSMUSG00000085884	ENSMUSG00000085884.2	ENSMUST00000146222	ENSMUST00000146222.2	lncRNA
ENSMUSG00000089991	ENSMUSG00000089991.3	ENSMUST00000134229	ENSMUST00000134229.3	unprocessed_pseudogene
ENSMUSG00000087930	ENSMUSG00000087930.3	ENSMUST00000157305	ENSMUST00000157305.3	snoRNA
ENSMUSG00000084619	ENSMUSG00000084619.3	ENSMUST00000122670	ENSMUST00000122670.3	snRNA
ENSMUSG00000061390	ENSMUSG00000061390.7	ENSMUST00000183770	ENSMUST00000183770.2	processed_pseudogene
ENSMUSG00000068327	ENSMUSG00000068327.6	ENSMUST00000174674	ENSMUST00000174674.3	protein_coding
ENSMUSG00000068327	ENSMUSG00000068327.6	ENSMUST00000089641	ENSMUST00000089641.6	protein_coding
ENSMUSG00000089530	ENSMUSG00000089530.4	ENSMUST00000158905	ENSMUST00000158905.4	snRNA
ENSMUSG00000069678	ENSMUSG00000069678.11	ENSMUST00000176100	ENSMUST00000176100.2	protein_coding
ENSMUSG00000069678	ENSMUSG00000069678.11	ENSMUST00000165164	ENSMUST00000165164.9	protein_coding
ENSMUSG00000069678	ENSMUSG00000069678.11	ENSMUST00000092614	ENSMUST00000092614.9	protein_coding
ENSMUSG00000069678	ENSMUSG00000069678.11	ENSMUST00000176027	ENSMUST00000176027.8	protein_coding
ENSMUSG00000069678	ENSMUSG00000069678.11	ENSMUST00000177177	ENSMUST00000177177.8	protein_coding
ENSMUSG00000069678	ENSMUSG00000069678.11	ENSMUST00000176089	ENSMUST00000176089.2	protein_coding
ENSMUSG00000069678	ENSMUSG00000069678.11	ENSMUST00000204211	ENSMUST00000204211.2	protein_coding
ENSMUSG00000069678	ENSMUSG00000069678.11	ENSMUST00000176372	ENSMUST00000176372.2	protein_coding
ENSMUSG00000064664	ENSMUSG00000064664.4	ENSMUST00000082730	ENSMUST00000082730.4	snRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000145552	ENSMUST00000145552.3	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355670	ENSMUST00000355670.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355671	ENSMUST00000355671.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355672	ENSMUST00000355672.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355673	ENSMUST00000355673.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355674	ENSMUST00000355674.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355675	ENSMUST00000355675.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355676	ENSMUST00000355676.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355677	ENSMUST00000355677.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355678	ENSMUST00000355678.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355679	ENSMUST00000355679.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355680	ENSMUST00000355680.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355681	ENSMUST00000355681.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355682	ENSMUST00000355682.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355683	ENSMUST00000355683.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355684	ENSMUST00000355684.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355685	ENSMUST00000355685.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355686	ENSMUST00000355686.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355687	ENSMUST00000355687.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355688	ENSMUST00000355688.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355689	ENSMUST00000355689.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355690	ENSMUST00000355690.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355691	ENSMUST00000355691.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355692	ENSMUST00000355692.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355693	ENSMUST00000355693.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355694	ENSMUST00000355694.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355695	ENSMUST00000355695.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355696	ENSMUST00000355696.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355697	ENSMUST00000355697.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355698	ENSMUST00000355698.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355699	ENSMUST00000355699.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355700	ENSMUST00000355700.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355701	ENSMUST00000355701.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355702	ENSMUST00000355702.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355703	ENSMUST00000355703.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355704	ENSMUST00000355704.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355705	ENSMUST00000355705.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355706	ENSMUST00000355706.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355707	ENSMUST00000355707.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355708	ENSMUST00000355708.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355709	ENSMUST00000355709.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355710	ENSMUST00000355710.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355711	ENSMUST00000355711.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355712	ENSMUST00000355712.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355713	ENSMUST00000355713.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355714	ENSMUST00000355714.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000355715	ENSMUST00000355715.1	lncRNA
ENSMUSG00000087565	ENSMUSG00000087565.3	ENSMUST00000142919	ENSMUST00000142919.2	lncRNA
ENSMUSG00000073051	ENSMUSG00000073051.5	ENSMUST00000156494	ENSMUST00000156494.2	lncRNA
ENSMUSG00000073051	ENSMUSG00000073051.5	ENSMUST00000258923	ENSMUST00000258923.1	lncRNA
ENSMUSG00000073051	ENSMUSG00000073051.5	ENSMUST00000370198	ENSMUST00000370198.1	lncRNA
ENSMUSG00000073051	ENSMUSG00000073051.5	ENSMUST00000370199	ENSMUST00000370199.1	lncRNA
ENSMUSG00000073051	ENSMUSG00000073051.5	ENSMUST00000370200	ENSMUST00000370200.1	lncRNA
ENSMUSG00000073051	ENSMUSG00000073051.5	ENSMUST00000152025	ENSMUST00000152025.2	lncRNA
ENSMUSG00000073051	ENSMUSG00000073051.5	ENSMUST00000370473	ENSMUST00000370473.1	lncRNA
ENSMUSG00000073051	ENSMUSG00000073051.5	ENSMUST00000370474	ENSMUST00000370474.1	lncRNA
ENSMUSG00000073051	ENSMUSG00000073051.5	ENSMUST00000370475	ENSMUST00000370475.1	lncRNA
ENSMUSG00000073051	ENSMUSG00000073051.5	ENSMUST00000370476	ENSMUST00000370476.1	lncRNA
ENSMUSG00000073051	ENSMUSG00000073051.5	ENSMUST00000370477	ENSMUST00000370477.1	lncRNA
ENSMUSG00000073051	ENSMUSG00000073051.5	ENSMUST00000370478	ENSMUST00000370478.1	lncRNA
ENSMUSG00000073051	ENSMUSG00000073051.5	ENSMUST00000370479	ENSMUST00000370479.1	lncRNA
ENSMUSG00000073051	ENSMUSG00000073051.5	ENSMUST00000370480	ENSMUST00000370480.1	lncRNA
ENSMUSG00000073051	ENSMUSG00000073051.5	ENSMUST00000370481	ENSMUST00000370481.1	lncRNA
ENSMUSG00000073051	ENSMUSG00000073051.5	ENSMUST00000370482	ENSMUST00000370482.1	lncRNA
ENSMUSG00000074892	ENSMUSG00000074892.10	ENSMUST00000113800	ENSMUST00000113800.9	protein_coding
ENSMUSG00000074892	ENSMUSG00000074892.10	ENSMUST00000153586	ENSMUST00000153586.2	protein_coding
ENSMUSG00000074892	ENSMUSG00000074892.10	ENSMUST00000134058	ENSMUST00000134058.8	protein_coding
ENSMUSG00000074892	ENSMUSG00000074892.10	ENSMUST00000099497	ENSMUST00000099497.4	protein_coding
ENSMUSG00000059434	ENSMUSG00000059434.10	ENSMUST00000201166	ENSMUST00000201166.4	protein_coding
ENSMUSG00000059434	ENSMUSG00000059434.10	ENSMUST00000202909	ENSMUST00000202909.4	protein_coding
ENSMUSG00000059434	ENSMUSG00000059434.10	ENSMUST00000072228	ENSMUST00000072228.9	protein_coding
ENSMUSG00000059434	ENSMUSG00000059434.10	ENSMUST00000201675	ENSMUST00000201675.3	protein_coding
ENSMUSG00000059434	ENSMUSG00000059434.10	ENSMUST00000202312	ENSMUST00000202312.4	protein_coding
ENSMUSG00000059434	ENSMUSG00000059434.10	ENSMUST00000202456	ENSMUST00000202456.2	protein_coding
ENSMUSG00000059434	ENSMUSG00000059434.10	ENSMUST00000202242	ENSMUST00000202242.2	protein_coding
ENSMUSG00000088445	ENSMUSG00000088445.3	ENSMUST00000157820	ENSMUST00000157820.3	scaRNA
ENSMUSG00000087255	ENSMUSG00000087255.3	ENSMUST00000121255	ENSMUST00000121255.2	processed_pseudogene
ENSMUSG00000077569	ENSMUSG00000077569.3	ENSMUST00000104381	ENSMUST00000104381.3	snoRNA
ENSMUSG00000065124	ENSMUSG00000065124.3	ENSMUST00000083190	ENSMUST00000083190.3	snoRNA
ENSMUSG00000064532	ENSMUSG00000064532.3	ENSMUST00000082598	ENSMUST00000082598.3	snRNA
ENSMUSG00000077526	ENSMUSG00000077526.3	ENSMUST00000104338	ENSMUST00000104338.3	snoRNA
ENSMUSG00000070025	ENSMUSG00000070025.9	ENSMUST00000145057	ENSMUST00000145057.2	processed_pseudogene
ENSMUSG00000085927	ENSMUSG00000085927.2	ENSMUST00000154016	ENSMUST00000154016.2	lncRNA
ENSMUSG00000078087	ENSMUSG00000078087.6	ENSMUST00000183090	ENSMUST00000183090.2	processed_pseudogene
ENSMUSG00000062761	ENSMUSG00000062761.8	ENSMUST00000202061	ENSMUST00000202061.4	protein_coding
ENSMUSG00000062761	ENSMUSG00000062761.8	ENSMUST00000076264	ENSMUST00000076264.8	protein_coding
ENSMUSG00000062761	ENSMUSG00000062761.8	ENSMUST00000201450	ENSMUST00000201450.4	protein_coding
ENSMUSG00000062761	ENSMUSG00000062761.8	ENSMUST00000201859	ENSMUST00000201859.2	protein_coding
ENSMUSG00000062761	ENSMUSG00000062761.8	ENSMUST00000202244	ENSMUST00000202244.4	protein_coding
ENSMUSG00000062761	ENSMUSG00000062761.8	ENSMUST00000201599	ENSMUST00000201599.2	protein_coding
ENSMUSG00000062761	ENSMUSG00000062761.8	ENSMUST00000201945	ENSMUST00000201945.2	protein_coding
ENSMUSG00000062761	ENSMUSG00000062761.8	ENSMUST00000200782	ENSMUST00000200782.2	protein_coding
ENSMUSG00000087331	ENSMUSG00000087331.11	ENSMUST00000162579	ENSMUST00000162579.9	lncRNA
ENSMUSG00000087331	ENSMUSG00000087331.11	ENSMUST00000161483	ENSMUST00000161483.9	lncRNA
ENSMUSG00000087331	ENSMUSG00000087331.11	ENSMUST00000161735	ENSMUST00000161735.10	lncRNA
ENSMUSG00000087331	ENSMUSG00000087331.11	ENSMUST00000159412	ENSMUST00000159412.10	lncRNA
ENSMUSG00000087331	ENSMUSG00000087331.11	ENSMUST00000150364	ENSMUST00000150364.3	lncRNA
ENSMUSG00000087331	ENSMUSG00000087331.11	ENSMUST00000247206	ENSMUST00000247206.1	lncRNA
ENSMUSG00000087331	ENSMUSG00000087331.11	ENSMUST00000289529	ENSMUST00000289529.1	lncRNA
ENSMUSG00000087331	ENSMUSG00000087331.11	ENSMUST00000289530	ENSMUST00000289530.1	lncRNA
ENSMUSG00000087331	ENSMUSG00000087331.11	ENSMUST00000289531	ENSMUST00000289531.1	lncRNA
ENSMUSG00000087331	ENSMUSG00000087331.11	ENSMUST00000289532	ENSMUST00000289532.1	lncRNA
ENSMUSG00000090005	ENSMUSG00000090005.2	ENSMUST00000160263	ENSMUST00000160263.2	lncRNA
ENSMUSG00000077996	ENSMUSG00000077996.3	ENSMUST00000104803	ENSMUST00000104803.3	miRNA
ENSMUSG00000064267	ENSMUSG00000064267.14	ENSMUST00000145854	ENSMUST00000145854.8	protein_coding
ENSMUSG00000064267	ENSMUSG00000064267.14	ENSMUST00000072602	ENSMUST00000072602.14	protein_coding
ENSMUSG00000064267	ENSMUSG00000064267.14	ENSMUST00000143560	ENSMUST00000143560.8	protein_coding
ENSMUSG00000064267	ENSMUSG00000064267.14	ENSMUST00000196187	ENSMUST00000196187.5	protein_coding
ENSMUSG00000064267	ENSMUSG00000064267.14	ENSMUST00000100747	ENSMUST00000100747.3	protein_coding
ENSMUSG00000064930	ENSMUSG00000064930.3	ENSMUST00000082996	ENSMUST00000082996.3	snoRNA
ENSMUSG00000084527	ENSMUSG00000084527.3	ENSMUST00000122578	ENSMUST00000122578.3	snRNA
ENSMUSG00000084230	ENSMUSG00000084230.2	ENSMUST00000118119	ENSMUST00000118119.2	processed_pseudogene
ENSMUSG00000087520	ENSMUSG00000087520.3	ENSMUST00000140453	ENSMUST00000140453.3	processed_pseudogene
ENSMUSG00000066189	ENSMUSG00000066189.10	ENSMUST00000084615	ENSMUST00000084615.10	protein_coding
ENSMUSG00000066189	ENSMUSG00000066189.10	ENSMUST00000182563	ENSMUST00000182563.2	protein_coding
ENSMUSG00000066189	ENSMUSG00000066189.10	ENSMUST00000182095	ENSMUST00000182095.2	protein_coding
ENSMUSG00000064065	ENSMUSG00000064065.16	ENSMUST00000105617	ENSMUST00000105617.8	protein_coding
ENSMUSG00000064065	ENSMUSG00000064065.16	ENSMUST00000078070	ENSMUST00000078070.10	protein_coding
ENSMUSG00000064065	ENSMUSG00000064065.16	ENSMUST00000170680	ENSMUST00000170680.8	protein_coding
ENSMUSG00000064065	ENSMUSG00000064065.16	ENSMUST00000086896	ENSMUST00000086896.10	protein_coding
ENSMUSG00000064065	ENSMUSG00000064065.16	ENSMUST00000154998	ENSMUST00000154998.8	protein_coding
ENSMUSG00000064065	ENSMUSG00000064065.16	ENSMUST00000144622	ENSMUST00000144622.8	protein_coding
ENSMUSG00000064065	ENSMUSG00000064065.16	ENSMUST00000145156	ENSMUST00000145156.8	protein_coding
ENSMUSG00000064065	ENSMUSG00000064065.16	ENSMUST00000149708	ENSMUST00000149708.2	protein_coding
ENSMUSG00000064065	ENSMUSG00000064065.16	ENSMUST00000151960	ENSMUST00000151960.2	protein_coding
ENSMUSG00000064037	ENSMUSG00000064037.14	ENSMUST00000076949	ENSMUST00000076949.13	protein_coding
ENSMUSG00000064037	ENSMUSG00000064037.14	ENSMUST00000201881	ENSMUST00000201881.4	protein_coding
ENSMUSG00000064037	ENSMUSG00000064037.14	ENSMUST00000202394	ENSMUST00000202394.4	protein_coding
ENSMUSG00000064037	ENSMUSG00000064037.14	ENSMUST00000201053	ENSMUST00000201053.4	protein_coding
ENSMUSG00000064037	ENSMUSG00000064037.14	ENSMUST00000201942	ENSMUST00000201942.4	protein_coding
ENSMUSG00000064037	ENSMUSG00000064037.14	ENSMUST00000200870	ENSMUST00000200870.2	protein_coding
ENSMUSG00000064037	ENSMUSG00000064037.14	ENSMUST00000202515	ENSMUST00000202515.2	protein_coding
ENSMUSG00000072605	ENSMUSG00000072605.12	ENSMUST00000169756	ENSMUST00000169756.8	protein_coding
ENSMUSG00000076758	ENSMUSG00000076758.8	ENSMUST00000103567	ENSMUST00000103567.6	TR_V_gene
ENSMUSG00000076759	ENSMUSG00000076759.5	ENSMUST00000196939	ENSMUST00000196939.2	TR_V_gene
ENSMUSG00000076764	ENSMUSG00000076764.5	ENSMUST00000198058	ENSMUST00000198058.2	TR_V_gene
ENSMUSG00000076795	ENSMUSG00000076795.8	ENSMUST00000198439	ENSMUST00000198439.5	TR_V_gene
ENSMUSG00000076861	ENSMUSG00000076861.12	ENSMUST00000103673	ENSMUST00000103673.11	TR_V_gene
ENSMUSG00000076864	ENSMUSG00000076864.11	ENSMUST00000103676	ENSMUST00000103676.9	TR_V_gene
